date,item_id,sales,price,promo,weekday,month,revenue
2022-10-12,37,27,37.62,0,2,10,1015.7399999999999
2022-10-13,37,26,37.62,0,3,10,978.1199999999999
2022-10-14,37,26,37.62,0,4,10,978.1199999999999
2022-10-15,37,20,37.62,0,5,10,752.4
2022-10-16,37,21,37.62,0,6,10,790.02
2022-10-17,37,23,37.62,0,0,10,865.26
2022-10-18,37,35,37.62,0,1,10,1316.6999999999998
2022-10-19,37,37,37.62,0,2,10,1391.9399999999998
2022-10-20,37,33,37.62,0,3,10,1241.4599999999998
2022-10-21,37,29,37.62,0,4,10,1090.98
2022-10-22,37,23,37.62,0,5,10,865.26
2022-10-23,37,22,37.62,0,6,10,827.64
2022-10-24,37,22,37.62,0,0,10,827.64
2022-10-25,37,30,37.62,0,1,10,1128.6
2022-10-26,37,33,37.62,0,2,10,1241.4599999999998
2022-10-27,37,32,37.62,0,3,10,1203.84
2022-10-28,37,25,37.62,0,4,10,940.4999999999999
2022-10-29,37,34,30.1,1,5,10,1023.4000000000001
2022-10-30,37,20,37.62,0,6,10,752.4
2022-10-31,37,33,37.62,0,0,10,1241.4599999999998
2022-11-01,37,33,37.62,0,1,11,1241.4599999999998
2022-11-02,37,33,37.62,0,2,11,1241.4599999999998
2022-11-03,37,27,37.62,0,3,11,1015.7399999999999
2022-11-04,37,31,37.62,0,4,11,1166.22
2022-11-05,37,17,37.62,0,5,11,639.54
2022-11-06,37,25,37.62,0,6,11,940.4999999999999
2022-11-07,37,27,37.62,0,0,11,1015.7399999999999
2022-11-08,37,34,37.62,0,1,11,1279.08
2022-11-09,37,35,37.62,0,2,11,1316.6999999999998
2022-11-10,37,34,37.62,0,3,11,1279.08
2022-11-11,37,27,37.62,0,4,11,1015.7399999999999
2022-11-12,37,25,37.62,0,5,11,940.4999999999999
2022-11-13,37,24,37.62,0,6,11,902.8799999999999
2022-11-14,37,29,37.62,0,0,11,1090.98
2022-11-15,37,38,37.62,0,1,11,1429.56
2022-11-16,37,37,37.62,0,2,11,1391.9399999999998
2022-11-17,37,36,37.62,0,3,11,1354.32
2022-11-18,37,26,37.62,0,4,11,978.1199999999999
2022-11-19,37,24,37.62,0,5,11,902.8799999999999
2022-11-20,37,24,37.62,0,6,11,902.8799999999999
2022-11-21,37,31,37.62,0,0,11,1166.22
2022-11-22,37,33,37.62,0,1,11,1241.4599999999998
2022-11-23,37,54,30.1,1,2,11,1625.4
2022-11-24,37,37,37.62,0,3,11,1391.9399999999998
2022-11-25,37,26,37.62,0,4,11,978.1199999999999
2022-11-26,37,26,37.62,0,5,11,978.1199999999999
2022-11-27,37,31,37.62,0,6,11,1166.22
2022-11-28,37,30,37.62,0,0,11,1128.6
2022-11-29,37,40,37.62,0,1,11,1504.8
2022-11-30,37,37,37.62,0,2,11,1391.9399999999998
2022-12-01,37,35,37.62,0,3,12,1316.6999999999998
2022-12-02,37,33,37.62,0,4,12,1241.4599999999998
2022-12-03,37,23,37.62,0,5,12,865.26
2022-12-04,37,36,37.62,0,6,12,1354.32
2022-12-05,37,33,37.62,0,0,12,1241.4599999999998
2022-12-06,37,46,37.62,0,1,12,1730.52
2022-12-07,37,66,30.1,1,2,12,1986.6000000000001
2022-12-08,37,38,37.62,0,3,12,1429.56
2022-12-09,37,27,37.62,0,4,12,1015.7399999999999
2022-12-10,37,30,37.62,0,5,12,1128.6
2022-12-11,37,26,37.62,0,6,12,978.1199999999999
2022-12-12,37,35,37.62,0,0,12,1316.6999999999998
2022-12-13,37,40,37.62,0,1,12,1504.8
2022-12-14,37,42,37.62,0,2,12,1580.04
2022-12-15,37,38,37.62,0,3,12,1429.56
2022-12-16,37,31,37.62,0,4,12,1166.22
2022-12-17,37,27,37.62,0,5,12,1015.7399999999999
2022-12-18,37,29,37.62,0,6,12,1090.98
2022-12-19,37,39,37.62,0,0,12,1467.1799999999998
2022-12-20,37,38,37.62,0,1,12,1429.56
2022-12-21,37,42,37.62,0,2,12,1580.04
2022-12-22,37,46,37.62,0,3,12,1730.52
2022-12-23,37,33,37.62,0,4,12,1241.4599999999998
2022-12-24,37,32,37.62,0,5,12,1203.84
2022-12-25,37,29,37.62,0,6,12,1090.98
2022-12-26,37,34,37.62,0,0,12,1279.08
2022-12-27,37,45,37.62,0,1,12,1692.8999999999999
2022-12-28,37,67,30.1,1,2,12,2016.7
2022-12-29,37,66,30.1,1,3,12,1986.6000000000001
2022-12-30,37,33,37.62,0,4,12,1241.4599999999998
2022-12-31,37,31,37.62,0,5,12,1166.22
2023-01-01,37,37,37.62,0,6,1,1391.9399999999998
2023-01-02,37,41,37.62,0,0,1,1542.4199999999998
2023-01-03,37,45,37.62,0,1,1,1692.8999999999999
2023-01-04,37,48,37.62,0,2,1,1805.7599999999998
2023-01-05,37,46,37.62,0,3,1,1730.52
2023-01-06,37,54,30.1,1,4,1,1625.4
2023-01-07,37,27,37.62,0,5,1,1015.7399999999999
2023-01-08,37,29,37.62,0,6,1,1090.98
2023-01-09,37,41,37.62,0,0,1,1542.4199999999998
2023-01-10,37,46,37.62,0,1,1,1730.52
2023-01-11,37,52,37.62,0,2,1,1956.2399999999998
2023-01-12,37,71,30.1,1,3,1,2137.1
2023-01-13,37,40,37.62,0,4,1,1504.8
2023-01-14,37,35,37.62,0,5,1,1316.6999999999998
2023-01-15,37,40,37.62,0,6,1,1504.8
2023-01-16,37,36,37.62,0,0,1,1354.32
2023-01-17,37,44,37.62,0,1,1,1655.28
2023-01-18,37,73,30.1,1,2,1,2197.3
2023-01-19,37,42,37.62,0,3,1,1580.04
2023-01-20,37,39,37.62,0,4,1,1467.1799999999998
2023-01-21,37,35,37.62,0,5,1,1316.6999999999998
2023-01-22,37,37,37.62,0,6,1,1391.9399999999998
2023-01-23,37,45,37.62,0,0,1,1692.8999999999999
2023-01-24,37,51,37.62,0,1,1,1918.62
2023-01-25,37,52,37.62,0,2,1,1956.2399999999998
2023-01-26,37,46,37.62,0,3,1,1730.52
2023-01-27,37,36,37.62,0,4,1,1354.32
2023-01-28,37,35,37.62,0,5,1,1316.6999999999998
2023-01-29,37,39,37.62,0,6,1,1467.1799999999998
2023-01-30,37,48,37.62,0,0,1,1805.7599999999998
2023-01-31,37,75,30.1,1,1,1,2257.5
2023-02-01,37,61,37.62,0,2,2,2294.8199999999997
2023-02-02,37,52,37.62,0,3,2,1956.2399999999998
2023-02-03,37,64,30.1,1,4,2,1926.4
2023-02-04,37,37,37.62,0,5,2,1391.9399999999998
2023-02-05,37,30,37.62,0,6,2,1128.6
2023-02-06,37,47,37.62,0,0,2,1768.1399999999999
2023-02-07,37,52,37.62,0,1,2,1956.2399999999998
2023-02-08,37,86,30.1,1,2,2,2588.6
2023-02-09,37,50,37.62,0,3,2,1880.9999999999998
2023-02-10,37,46,37.62,0,4,2,1730.52
2023-02-11,37,35,37.62,0,5,2,1316.6999999999998
2023-02-12,37,58,30.1,1,6,2,1745.8000000000002
2023-02-13,37,46,37.62,0,0,2,1730.52
2023-02-14,37,56,37.62,0,1,2,2106.72
2023-02-15,37,59,37.62,0,2,2,2219.58
2023-02-16,37,51,37.62,0,3,2,1918.62
2023-02-17,37,46,37.62,0,4,2,1730.52
2023-02-18,37,39,37.62,0,5,2,1467.1799999999998
2023-02-19,37,36,37.62,0,6,2,1354.32
2023-02-20,37,51,37.62,0,0,2,1918.62
2023-02-21,37,52,37.62,0,1,2,1956.2399999999998
2023-02-22,37,52,37.62,0,2,2,1956.2399999999998
2023-02-23,37,51,37.62,0,3,2,1918.62
2023-02-24,37,41,37.62,0,4,2,1542.4199999999998
2023-02-25,37,40,37.62,0,5,2,1504.8
2023-02-26,37,63,30.1,1,6,2,1896.3000000000002
2023-02-27,37,51,37.62,0,0,2,1918.62
2023-02-28,37,56,37.62,0,1,2,2106.72
2023-03-01,37,57,37.62,0,2,3,2144.3399999999997
2023-03-02,37,52,37.62,0,3,3,1956.2399999999998
2023-03-03,37,45,37.62,0,4,3,1692.8999999999999
2023-03-04,37,40,37.62,0,5,3,1504.8
2023-03-05,37,45,37.62,0,6,3,1692.8999999999999
2023-03-06,37,45,37.62,0,0,3,1692.8999999999999
2023-03-07,37,88,30.1,1,1,3,2648.8
2023-03-08,37,60,37.62,0,2,3,2257.2
2023-03-09,37,60,37.62,0,3,3,2257.2
2023-03-10,37,46,37.62,0,4,3,1730.52
2023-03-11,37,45,37.62,0,5,3,1692.8999999999999
2023-03-12,37,42,37.62,0,6,3,1580.04
2023-03-13,37,51,37.62,0,0,3,1918.62
2023-03-14,37,59,37.62,0,1,3,2219.58
2023-03-15,37,60,37.62,0,2,3,2257.2
2023-03-16,37,55,37.62,0,3,3,2069.1
2023-03-17,37,49,37.62,0,4,3,1843.3799999999999
2023-03-18,37,44,37.62,0,5,3,1655.28
2023-03-19,37,44,37.62,0,6,3,1655.28
2023-03-20,37,53,37.62,0,0,3,1993.86
2023-03-21,37,57,37.62,0,1,3,2144.3399999999997
2023-03-22,37,94,30.1,1,2,3,2829.4
2023-03-23,37,55,37.62,0,3,3,2069.1
2023-03-24,37,50,37.62,0,4,3,1880.9999999999998
2023-03-25,37,64,30.1,1,5,3,1926.4
2023-03-26,37,40,37.62,0,6,3,1504.8
2023-03-27,37,50,37.62,0,0,3,1880.9999999999998
2023-03-28,37,59,37.62,0,1,3,2219.58
2023-03-29,37,56,37.62,0,2,3,2106.72
2023-03-30,37,51,37.62,0,3,3,1918.62
2023-03-31,37,47,37.62,0,4,3,1768.1399999999999
2023-04-01,37,39,37.62,0,5,4,1467.1799999999998
2023-04-02,37,62,30.1,1,6,4,1866.2
2023-04-03,37,54,37.62,0,0,4,2031.4799999999998
2023-04-04,37,65,37.62,0,1,4,2445.2999999999997
2023-04-05,37,61,37.62,0,2,4,2294.8199999999997
2023-04-06,37,58,37.62,0,3,4,2181.96
2023-04-07,37,74,30.1,1,4,4,2227.4
2023-04-08,37,36,37.62,0,5,4,1354.32
2023-04-09,37,44,37.62,0,6,4,1655.28
2023-04-10,37,55,37.62,0,0,4,2069.1
2023-04-11,37,62,37.62,0,1,4,2332.44
2023-04-12,37,62,37.62,0,2,4,2332.44
2023-04-13,37,54,37.62,0,3,4,2031.4799999999998
2023-04-14,37,50,37.62,0,4,4,1880.9999999999998
2023-04-15,37,41,37.62,0,5,4,1542.4199999999998
2023-04-16,37,43,37.62,0,6,4,1617.6599999999999
2023-04-17,37,45,37.62,0,0,4,1692.8999999999999
2023-04-18,37,61,37.62,0,1,4,2294.8199999999997
2023-04-19,37,58,37.62,0,2,4,2181.96
2023-04-20,37,55,37.62,0,3,4,2069.1
2023-04-21,37,46,37.62,0,4,4,1730.52
2023-04-22,37,43,37.62,0,5,4,1617.6599999999999
2023-04-23,37,39,37.62,0,6,4,1467.1799999999998
2023-04-24,37,49,37.62,0,0,4,1843.3799999999999
2023-04-25,37,57,37.62,0,1,4,2144.3399999999997
2023-04-26,37,56,37.62,0,2,4,2106.72
2023-04-27,37,58,37.62,0,3,4,2181.96
2023-04-28,37,46,37.62,0,4,4,1730.52
2023-04-29,37,35,37.62,0,5,4,1316.6999999999998
2023-04-30,37,35,37.62,0,6,4,1316.6999999999998
2023-05-01,37,51,37.62,0,0,5,1918.62
2023-05-02,37,57,37.62,0,1,5,2144.3399999999997
2023-05-03,37,61,37.62,0,2,5,2294.8199999999997
2023-05-04,37,55,37.62,0,3,5,2069.1
2023-05-05,37,43,37.62,0,4,5,1617.6599999999999
2023-05-06,37,35,37.62,0,5,5,1316.6999999999998
2023-05-07,37,45,37.62,0,6,5,1692.8999999999999
2023-05-08,37,49,37.62,0,0,5,1843.3799999999999
2023-05-09,37,51,37.62,0,1,5,1918.62
2023-05-10,37,64,37.62,0,2,5,2407.68
2023-05-11,37,53,37.62,0,3,5,1993.86
2023-05-12,37,62,30.1,1,4,5,1866.2
2023-05-13,37,36,37.62,0,5,5,1354.32
2023-05-14,37,42,37.62,0,6,5,1580.04
2023-05-15,37,44,37.62,0,0,5,1655.28
2023-05-16,37,53,37.62,0,1,5,1993.86
2023-05-17,37,55,37.62,0,2,5,2069.1
2023-05-18,37,52,37.62,0,3,5,1956.2399999999998
2023-05-19,37,45,37.62,0,4,5,1692.8999999999999
2023-05-20,37,38,37.62,0,5,5,1429.56
2023-05-21,37,35,37.62,0,6,5,1316.6999999999998
2023-05-22,37,50,37.62,0,0,5,1880.9999999999998
2023-05-23,37,82,30.1,1,1,5,2468.2000000000003
2023-05-24,37,52,37.62,0,2,5,1956.2399999999998
2023-05-25,37,54,37.62,0,3,5,2031.4799999999998
2023-05-26,37,43,37.62,0,4,5,1617.6599999999999
2023-05-27,37,40,37.62,0,5,5,1504.8
2023-05-28,37,38,37.62,0,6,5,1429.56
2023-05-29,37,42,37.62,0,0,5,1580.04
2023-05-30,37,50,37.62,0,1,5,1880.9999999999998
2023-05-31,37,55,37.62,0,2,5,2069.1
2023-06-01,37,48,37.62,0,3,6,1805.7599999999998
2023-06-02,37,39,37.62,0,4,6,1467.1799999999998
2023-06-03,37,29,37.62,0,5,6,1090.98
2023-06-04,37,34,37.62,0,6,6,1279.08
2023-06-05,37,42,37.62,0,0,6,1580.04
2023-06-06,37,53,37.62,0,1,6,1993.86
2023-06-07,37,54,37.62,0,2,6,2031.4799999999998
2023-06-08,37,49,37.62,0,3,6,1843.3799999999999
2023-06-09,37,43,37.62,0,4,6,1617.6599999999999
2023-06-10,37,37,37.62,0,5,6,1391.9399999999998
2023-06-11,37,52,30.1,1,6,6,1565.2
2023-06-12,37,43,37.62,0,0,6,1617.6599999999999
2023-06-13,37,50,37.62,0,1,6,1880.9999999999998
2023-06-14,37,54,37.62,0,2,6,2031.4799999999998
2023-06-15,37,43,37.62,0,3,6,1617.6599999999999
2023-06-16,37,37,37.62,0,4,6,1391.9399999999998
2023-06-17,37,35,37.62,0,5,6,1316.6999999999998
2023-06-18,37,35,37.62,0,6,6,1316.6999999999998
2023-06-19,37,47,37.62,0,0,6,1768.1399999999999
2023-06-20,37,45,37.62,0,1,6,1692.8999999999999
2023-06-21,37,53,37.62,0,2,6,1993.86
2023-06-22,37,45,37.62,0,3,6,1692.8999999999999
2023-06-23,37,36,37.62,0,4,6,1354.32
2023-06-24,37,35,37.62,0,5,6,1316.6999999999998
2023-06-25,37,41,37.62,0,6,6,1542.4199999999998
2023-06-26,37,33,37.62,0,0,6,1241.4599999999998
2023-06-27,37,45,37.62,0,1,6,1692.8999999999999
2023-06-28,37,44,37.62,0,2,6,1655.28
2023-06-29,37,44,37.62,0,3,6,1655.28
2023-06-30,37,35,37.62,0,4,6,1316.6999999999998
2023-07-01,37,34,37.62,0,5,7,1279.08
2023-07-02,37,28,37.62,0,6,7,1053.36
2023-07-03,37,36,37.62,0,0,7,1354.32
2023-07-04,37,44,37.62,0,1,7,1655.28
2023-07-05,37,43,37.62,0,2,7,1617.6599999999999
2023-07-06,37,35,37.62,0,3,7,1316.6999999999998
2023-07-07,37,35,37.62,0,4,7,1316.6999999999998
2023-07-08,37,48,30.1,1,5,7,1444.8000000000002
2023-07-09,37,32,37.62,0,6,7,1203.84
2023-07-10,37,43,37.62,0,0,7,1617.6599999999999
2023-07-11,37,43,37.62,0,1,7,1617.6599999999999
2023-07-12,37,46,37.62,0,2,7,1730.52
2023-07-13,37,41,37.62,0,3,7,1542.4199999999998
2023-07-14,37,35,37.62,0,4,7,1316.6999999999998
2023-07-15,37,31,37.62,0,5,7,1166.22
2023-07-16,37,34,37.62,0,6,7,1279.08
2023-07-17,37,35,37.62,0,0,7,1316.6999999999998
2023-07-18,37,42,37.62,0,1,7,1580.04
2023-07-19,37,43,37.62,0,2,7,1617.6599999999999
2023-07-20,37,39,37.62,0,3,7,1467.1799999999998
2023-07-21,37,30,37.62,0,4,7,1128.6
2023-07-22,37,19,37.62,0,5,7,714.78
2023-07-23,37,26,37.62,0,6,7,978.1199999999999
2023-07-24,37,37,37.62,0,0,7,1391.9399999999998
2023-07-25,37,62,30.1,1,1,7,1866.2
2023-07-26,37,42,37.62,0,2,7,1580.04
2023-07-27,37,39,37.62,0,3,7,1467.1799999999998
2023-07-28,37,32,37.62,0,4,7,1203.84
2023-07-29,37,34,37.62,0,5,7,1279.08
2023-07-30,37,29,37.62,0,6,7,1090.98
2023-07-31,37,54,30.1,1,0,7,1625.4
2023-08-01,37,41,37.62,0,1,8,1542.4199999999998
2023-08-02,37,39,37.62,0,2,8,1467.1799999999998
2023-08-03,37,34,37.62,0,3,8,1279.08
2023-08-04,37,29,37.62,0,4,8,1090.98
2023-08-05,37,26,37.62,0,5,8,978.1199999999999
2023-08-06,37,26,37.62,0,6,8,978.1199999999999
2023-08-07,37,32,37.62,0,0,8,1203.84
2023-08-08,37,35,37.62,0,1,8,1316.6999999999998
2023-08-09,37,38,37.62,0,2,8,1429.56
2023-08-10,37,35,37.62,0,3,8,1316.6999999999998
2023-08-11,37,29,37.62,0,4,8,1090.98
2023-08-12,37,26,37.62,0,5,8,978.1199999999999
2023-08-13,37,25,37.62,0,6,8,940.4999999999999
2023-08-14,37,30,37.62,0,0,8,1128.6
2023-08-15,37,37,37.62,0,1,8,1391.9399999999998
2023-08-16,37,40,37.62,0,2,8,1504.8
2023-08-17,37,34,37.62,0,3,8,1279.08
2023-08-18,37,29,37.62,0,4,8,1090.98
2023-08-19,37,26,37.62,0,5,8,978.1199999999999
2023-08-20,37,26,37.62,0,6,8,978.1199999999999
2023-08-21,37,48,30.1,1,0,8,1444.8000000000002
2023-08-22,37,53,30.1,1,1,8,1595.3000000000002
2023-08-23,37,40,37.62,0,2,8,1504.8
2023-08-24,37,31,37.62,0,3,8,1166.22
2023-08-25,37,28,37.62,0,4,8,1053.36
2023-08-26,37,24,37.62,0,5,8,902.8799999999999
2023-08-27,37,24,37.62,0,6,8,902.8799999999999
2023-08-28,37,28,37.62,0,0,8,1053.36
2023-08-29,37,54,30.1,1,1,8,1625.4
2023-08-30,37,36,37.62,0,2,8,1354.32
2023-08-31,37,37,37.62,0,3,8,1391.9399999999998
2023-09-01,37,27,37.62,0,4,9,1015.7399999999999
2023-09-02,37,26,37.62,0,5,9,978.1199999999999
2023-09-03,37,23,37.62,0,6,9,865.26
2023-09-04,37,29,37.62,0,0,9,1090.98
2023-09-05,37,47,30.1,1,1,9,1414.7
2023-09-06,37,35,37.62,0,2,9,1316.6999999999998
2023-09-07,37,50,30.1,1,3,9,1505.0
2023-09-08,37,31,37.62,0,4,9,1166.22
2023-09-09,37,23,37.62,0,5,9,865.26
2023-09-10,37,25,37.62,0,6,9,940.4999999999999
2023-09-11,37,32,37.62,0,0,9,1203.84
2023-09-12,37,37,37.62,0,1,9,1391.9399999999998
2023-09-13,37,33,37.62,0,2,9,1241.4599999999998
2023-09-14,37,34,37.62,0,3,9,1279.08
2023-09-15,37,27,37.62,0,4,9,1015.7399999999999
2023-09-16,37,24,37.62,0,5,9,902.8799999999999
2023-09-17,37,29,37.62,0,6,9,1090.98
2023-09-18,37,23,37.62,0,0,9,865.26
2023-09-19,37,31,37.62,0,1,9,1166.22
2023-09-20,37,32,37.62,0,2,9,1203.84
2023-09-21,37,48,30.1,1,3,9,1444.8000000000002
2023-09-22,37,23,37.62,0,4,9,865.26
2023-09-23,37,24,37.62,0,5,9,902.8799999999999
2023-09-24,37,22,37.62,0,6,9,827.64
2023-09-25,37,30,37.62,0,0,9,1128.6
2023-09-26,37,32,37.62,0,1,9,1203.84
2023-09-27,37,39,37.62,0,2,9,1467.1799999999998
2023-09-28,37,27,37.62,0,3,9,1015.7399999999999
2023-09-29,37,40,30.1,1,4,9,1204.0
2023-09-30,37,24,37.62,0,5,9,902.8799999999999
2023-10-01,37,23,37.62,0,6,10,865.26
2023-10-02,37,29,37.62,0,0,10,1090.98
2023-10-03,37,47,30.1,1,1,10,1414.7
2023-10-04,37,34,37.62,0,2,10,1279.08
2023-10-05,37,29,37.62,0,3,10,1090.98
2023-10-06,37,26,37.62,0,4,10,978.1199999999999
2023-10-07,37,24,37.62,0,5,10,902.8799999999999
2023-10-08,37,35,30.1,1,6,10,1053.5
2023-10-09,37,30,37.62,0,0,10,1128.6
2023-10-10,37,32,37.62,0,1,10,1203.84
2023-10-11,37,35,37.62,0,2,10,1316.6999999999998
2023-10-12,37,27,37.62,0,3,10,1015.7399999999999
2023-10-13,37,38,30.1,1,4,10,1143.8
2023-10-14,37,22,37.62,0,5,10,827.64
2023-10-15,37,28,37.62,0,6,10,1053.36
2023-10-16,37,29,37.62,0,0,10,1090.98
2023-10-17,37,33,37.62,0,1,10,1241.4599999999998
2023-10-18,37,37,37.62,0,2,10,1391.9399999999998
2023-10-19,37,29,37.62,0,3,10,1090.98
2023-10-20,37,28,37.62,0,4,10,1053.36
2023-10-21,37,36,30.1,1,5,10,1083.6000000000001
2023-10-22,37,23,37.62,0,6,10,865.26
2023-10-23,37,31,37.62,0,0,10,1166.22
2023-10-24,37,30,37.62,0,1,10,1128.6
2023-10-25,37,36,37.62,0,2,10,1354.32
2023-10-26,37,37,37.62,0,3,10,1391.9399999999998
2023-10-27,37,29,37.62,0,4,10,1090.98
2023-10-28,37,24,37.62,0,5,10,902.8799999999999
2023-10-29,37,23,37.62,0,6,10,865.26
2023-10-30,37,35,37.62,0,0,10,1316.6999999999998
2023-10-31,37,45,30.1,1,1,10,1354.5
2023-11-01,37,34,37.62,0,2,11,1279.08
2023-11-02,37,32,37.62,0,3,11,1203.84
2023-11-03,37,26,37.62,0,4,11,978.1199999999999
2023-11-04,37,23,37.62,0,5,11,865.26
2023-11-05,37,29,37.62,0,6,11,1090.98
2023-11-06,37,29,37.62,0,0,11,1090.98
2023-11-07,37,37,37.62,0,1,11,1391.9399999999998
2023-11-08,37,36,37.62,0,2,11,1354.32
2023-11-09,37,32,37.62,0,3,11,1203.84
2023-11-10,37,47,30.1,1,4,11,1414.7
2023-11-11,37,24,37.62,0,5,11,902.8799999999999
2023-11-12,37,30,37.62,0,6,11,1128.6
2023-11-13,37,50,30.1,1,0,11,1505.0
2023-11-14,37,34,37.62,0,1,11,1279.08
2023-11-15,37,38,37.62,0,2,11,1429.56
2023-11-16,37,41,37.62,0,3,11,1542.4199999999998
2023-11-17,37,28,37.62,0,4,11,1053.36
2023-11-18,37,28,37.62,0,5,11,1053.36
2023-11-19,37,29,37.62,0,6,11,1090.98
2023-11-20,37,31,37.62,0,0,11,1166.22
2023-11-21,37,40,37.62,0,1,11,1504.8
2023-11-22,37,35,37.62,0,2,11,1316.6999999999998
2023-11-23,37,38,37.62,0,3,11,1429.56
2023-11-24,37,31,37.62,0,4,11,1166.22
2023-11-25,37,21,37.62,0,5,11,790.02
2023-11-26,37,27,37.62,0,6,11,1015.7399999999999
2023-11-27,37,29,37.62,0,0,11,1090.98
2023-11-28,37,36,37.62,0,1,11,1354.32
2023-11-29,37,40,37.62,0,2,11,1504.8
2023-11-30,37,39,37.62,0,3,11,1467.1799999999998
2023-12-01,37,28,37.62,0,4,12,1053.36
2023-12-02,37,27,37.62,0,5,12,1015.7399999999999
2023-12-03,37,26,37.62,0,6,12,978.1199999999999
2023-12-04,37,32,37.62,0,0,12,1203.84
2023-12-05,37,45,37.62,0,1,12,1692.8999999999999
2023-12-06,37,64,30.1,1,2,12,1926.4
2023-12-07,37,34,37.62,0,3,12,1279.08
2023-12-08,37,36,37.62,0,4,12,1354.32
2023-12-09,37,32,37.62,0,5,12,1203.84
2023-12-10,37,30,37.62,0,6,12,1128.6
2023-12-11,37,39,37.62,0,0,12,1467.1799999999998
2023-12-12,37,47,37.62,0,1,12,1768.1399999999999
2023-12-13,37,44,37.62,0,2,12,1655.28
2023-12-14,37,37,37.62,0,3,12,1391.9399999999998
2023-12-15,37,36,37.62,0,4,12,1354.32
2023-12-16,37,28,37.62,0,5,12,1053.36
2023-12-17,37,30,37.62,0,6,12,1128.6
2023-12-18,37,35,37.62,0,0,12,1316.6999999999998
2023-12-19,37,46,37.62,0,1,12,1730.52
2023-12-20,37,49,37.62,0,2,12,1843.3799999999999
2023-12-21,37,41,37.62,0,3,12,1542.4199999999998
2023-12-22,37,39,37.62,0,4,12,1467.1799999999998
2023-12-23,37,30,37.62,0,5,12,1128.6
2023-12-24,37,33,37.62,0,6,12,1241.4599999999998
2023-12-25,37,36,37.62,0,0,12,1354.32
2023-12-26,37,44,37.62,0,1,12,1655.28
2023-12-27,37,51,37.62,0,2,12,1918.62
2023-12-28,37,42,37.62,0,3,12,1580.04
2023-12-29,37,34,37.62,0,4,12,1279.08
2023-12-30,37,30,37.62,0,5,12,1128.6
2023-12-31,37,29,37.62,0,6,12,1090.98
2021-01-01,38,28,35.62,0,4,1,997.3599999999999
2021-01-02,38,23,35.62,0,5,1,819.26
2021-01-03,38,37,28.5,1,6,1,1054.5
2021-01-04,38,30,35.62,0,0,1,1068.6
2021-01-05,38,32,35.62,0,1,1,1139.84
2021-01-06,38,37,35.62,0,2,1,1317.9399999999998
2021-01-07,38,32,35.62,0,3,1,1139.84
2021-01-08,38,39,28.5,1,4,1,1111.5
2021-01-09,38,26,35.62,0,5,1,926.1199999999999
2021-01-10,38,27,35.62,0,6,1,961.7399999999999
2021-01-11,38,30,35.62,0,0,1,1068.6
2021-01-12,38,30,35.62,0,1,1,1068.6
2021-01-13,38,38,35.62,0,2,1,1353.56
2021-01-14,38,48,28.5,1,3,1,1368.0
2021-01-15,38,28,35.62,0,4,1,997.3599999999999
2021-01-16,38,38,28.5,1,5,1,1083.0
2021-01-17,38,39,28.5,1,6,1,1111.5
2021-01-18,38,30,35.62,0,0,1,1068.6
2021-01-19,38,37,35.62,0,1,1,1317.9399999999998
2021-01-20,38,37,35.62,0,2,1,1317.9399999999998
2021-01-21,38,32,35.62,0,3,1,1139.84
2021-01-22,38,45,28.5,1,4,1,1282.5
2021-01-23,38,27,35.62,0,5,1,961.7399999999999
2021-01-24,38,27,35.62,0,6,1,961.7399999999999
2021-01-25,38,27,35.62,0,0,1,961.7399999999999
2021-01-26,38,36,35.62,0,1,1,1282.32
2021-01-27,38,37,35.62,0,2,1,1317.9399999999998
2021-01-28,38,35,35.62,0,3,1,1246.6999999999998
2021-01-29,38,26,35.62,0,4,1,926.1199999999999
2021-01-30,38,38,28.5,1,5,1,1083.0
2021-01-31,38,27,35.62,0,6,1,961.7399999999999
2021-02-01,38,34,35.62,0,0,2,1211.08
2021-02-02,38,55,28.5,1,1,2,1567.5
2021-02-03,38,44,35.62,0,2,2,1567.28
2021-02-04,38,38,35.62,0,3,2,1353.56
2021-02-05,38,34,35.62,0,4,2,1211.08
2021-02-06,38,29,35.62,0,5,2,1032.98
2021-02-07,38,28,35.62,0,6,2,997.3599999999999
2021-02-08,38,34,35.62,0,0,2,1211.08
2021-02-09,38,42,35.62,0,1,2,1496.04
2021-02-10,38,40,35.62,0,2,2,1424.8
2021-02-11,38,56,28.5,1,3,2,1596.0
2021-02-12,38,30,35.62,0,4,2,1068.6
2021-02-13,38,45,28.5,1,5,2,1282.5
2021-02-14,38,24,35.62,0,6,2,854.8799999999999
2021-02-15,38,38,35.62,0,0,2,1353.56
2021-02-16,38,44,35.62,0,1,2,1567.28
2021-02-17,38,63,28.5,1,2,2,1795.5
2021-02-18,38,43,35.62,0,3,2,1531.6599999999999
2021-02-19,38,27,35.62,0,4,2,961.7399999999999
2021-02-20,38,31,35.62,0,5,2,1104.22
2021-02-21,38,27,35.62,0,6,2,961.7399999999999
2021-02-22,38,38,35.62,0,0,2,1353.56
2021-02-23,38,36,35.62,0,1,2,1282.32
2021-02-24,38,47,35.62,0,2,2,1674.1399999999999
2021-02-25,38,37,35.62,0,3,2,1317.9399999999998
2021-02-26,38,30,35.62,0,4,2,1068.6
2021-02-27,38,25,35.62,0,5,2,890.4999999999999
2021-02-28,38,46,28.5,1,6,2,1311.0
